"payer_id","activity_code","coverage_score"
"INS026","4788-782701-1023",1.0000
"INS137","73501",0.8421
"E001","02701",0.0000
"INS001","86592",0.8571
"INS137","83520",0.7500
"INS026","1720-123325-0511",0.0000
"INS137","86200",0.9593
"INS137","64636",1.0000
"INS137","88342",0.9155
"INS026","92552",0.2414
"E001","97803",0.0000
"INS010","71046",0.0000
"E001","J45-0829-01769-01",1.0000
"INS137","73030",0.2333
"E001","40808",0.2500
"INS012","87260",0.7059
"E001","B48-5759-03479-01",0.0000
"INS024","83550",0.0000
"E001","EI4-A361-06725-01",1.0000
"INS012","82024",0.0000
"INS002","85652",0.5714
"INS137","2063-111936-3351",0.0000
"INS033","80053",0.0000
"INS017","71250",0.6667
"INS137","0071-158501-0391",1.0000
"INS026","82948",0.7692
"INS137","87427",0.0000
"INS013","83002",1.0000
"INS005","82247",1.0000
"INS001","0619-621301-1451",0.1667
"INS026","95816",0.2500
"INS012","84460",0.5736
"INS038","87070",0.4783
"INS026","0135-206604-1021",1.0000
"INS002","86146",1.0000
"INS019","84466",0.0000
"INS010","86255",1.0000
"INS026","31575",1.0000
"E001","C07-0784-01359-01",0.2308
"INS137","1290-640412-1171",1.0000
"INS026","063130",0.0000
"E001","87040",0.6759
"E001","24075",0.0000
"E001","T88-D798-00836-01",0.0000
"E001","86352",0.0000
"INS014","81001",0.2308
"INS137","87324",0.7872
"INS026","0005-106603-1631",1.0000
"E001","11109",0.0262
"INS026","86141",1.0000
"E001","DEN-172",1.0000
"INS012","93015",1.0000
"INS139","90474",1.0000
"INS014","87177",0.6667
"INS001","0155-132303-1451",0.0000
"E001","K30-0881-03948-01",0.3469
"INS044","96372",1.0000
"INS012","81001",0.8831
"INS137","87045",0.7826
"INS005","83525",1.0000
"INS137","5917-269001-1021",0.5556
"E001","01102",0.0252
"INS017","20.09",1.0000
"E001","E40-A159-10664-01",0.0000
"E001","23222",0.8171
"INS013","73221",1.0000
"INS012","5565-854001-1131",1.0000
"INS010","77080",0.0000
"INS001","1007-140501-0151",0.0000
"E001","I67-1764-03382-01",0.0000
"INS051","71046",1.0000
"INS137","17.24",1.0000
"INS002","83690",0.5000
"E001","P23-6717-06815-01",0.0000
"INS022","87086",1.0000
"E001","M39-2343-02732-01",0.0000
"E001","82607",0.3357
"E001","C84-5255-03449-01",0.4532
"INS026","82656",1.0000
"INS137","64450",1.0000
"INS019","87279",0.5000
"INS001","90837",0.1630
"INS013","84144",0.6154
"E001","85025",0.8856
"E001","92531",0.0660
"INS038","0063-371603-1021",0.5000
"INS014","82947",1.0000
"INS038","86140",0.8594
"INS137","6365-657902-0141",1.0000
"INS001","84550",0.6142
"E001","15850",0.9730
"INS139","82565",0.4545
"E001","104112",0.0000
"INS001","6563-935601-2922",0.2500
"INS038","84443",0.6458
"INS012","9",0.9154
"INS001","82525",1.0000
"INS044","84460",0.4340
"INS014","80076",0.1650
"E001","32221",0.8000
"INS013","11400",1.0000
"E001","I27-4867-05153-01",1.0000
"INS017","86235",0.3061
"E001","E0607",0.6538
"INS026","0006-106607-1161",0.4444
